STATION,DATE,PRCP,ACMH,ACSH,PSUN,TSUN,TMAX,TMIN,AWND
GHCND:USW00023160,19571016,0,-9999,-9999,-9999,-9999,250,133,-9999
GHCND:USW00023160,19571017,0,-9999,-9999,-9999,-9999,272,128,-9999
GHCND:USW00023160,19571018,0,-9999,-9999,-9999,-9999,278,133,-9999
GHCND:USW00023160,19571019,0,-9999,-9999,-9999,-9999,283,122,-9999
GHCND:USW00023160,19571020,0,-9999,-9999,-9999,-9999,267,128,-9999
GHCND:USW00023160,19571021,0,-9999,-9999,-9999,-9999,250,117,-9999
GHCND:USW00023160,19571022,58,-9999,-9999,-9999,-9999,189,89,-9999
GHCND:USW00023160,19571023,0,-9999,-9999,-9999,-9999,239,67,-9999
GHCND:USW00023160,19571024,0,-9999,-9999,-9999,-9999,256,67,-9999
GHCND:USW00023160,19571025,0,-9999,-9999,-9999,-9999,261,89,-9999
GHCND:USW00023160,19571026,0,-9999,-9999,-9999,-9999,233,150,-9999
GHCND:USW00023160,19571027,15,-9999,-9999,-9999,-9999,217,144,-9999
GHCND:USW00023160,19571028,122,-9999,-9999,-9999,-9999,189,128,-9999
GHCND:USW00023160,19571029,0,-9999,-9999,-9999,-9999,233,111,-9999
GHCND:USW00023160,19571030,0,-9999,-9999,-9999,-9999,256,122,-9999
GHCND:USW00023160,19571031,109,-9999,-9999,-9999,-9999,200,139,-9999
GHCND:USW00023160,19571101,0,-9999,-9999,-9999,-9999,217,106,-9999
GHCND:USW00023160,19571102,0,-9999,-9999,-9999,-9999,239,106,-9999
GHCND:USW00023160,19571103,0,-9999,-9999,-9999,-9999,228,122,-9999
GHCND:USW00023160,19571104,0,-9999,-9999,-9999,-9999,194,100,-9999
GHCND:USW00023160,19571105,0,-9999,-9999,-9999,-9999,189,67,-9999
GHCND:USW00023160,19571106,0,-9999,-9999,-9999,-9999,172,67,-9999
GHCND:USW00023160,19571107,0,-9999,-9999,-9999,-9999,167,28,-9999
GHCND:USW00023160,19571108,0,-9999,-9999,-9999,-9999,222,39,-9999
GHCND:USW00023160,19571109,0,-9999,-9999,-9999,-9999,239,61,-9999
GHCND:USW00023160,19571110,0,-9999,-9999,-9999,-9999,239,78,-9999
GHCND:USW00023160,19571111,0,-9999,-9999,-9999,-9999,239,56,-9999
GHCND:USW00023160,19571112,0,-9999,-9999,-9999,-9999,200,56,-9999
GHCND:USW00023160,19571113,0,-9999,-9999,-9999,-9999,206,44,-9999
GHCND:USW00023160,19571114,0,-9999,-9999,-9999,-9999,228,72,-9999
GHCND:USW00023160,19571115,79,-9999,-9999,-9999,-9999,211,44,-9999
GHCND:USW00023160,19571116,53,-9999,-9999,-9999,-9999,144,89,-9999
GHCND:USW00023160,19571117,10,-9999,-9999,-9999,-9999,106,44,-9999
GHCND:USW00023160,19571118,0,-9999,-9999,-9999,-9999,144,11,-9999
GHCND:USW00023160,19571119,0,-9999,-9999,-9999,-9999,183,22,-9999
GHCND:USW00023160,19571120,0,-9999,-9999,-9999,-9999,206,22,-9999
GHCND:USW00023160,19571121,0,-9999,-9999,-9999,-9999,194,28,-9999
GHCND:USW00023160,19571122,0,-9999,-9999,-9999,-9999,100,33,-9999
GHCND:USW00023160,19571123,0,-9999,-9999,-9999,-9999,128,-11,-9999
GHCND:USW00023160,19571124,0,-9999,-9999,-9999,-9999,217,6,-9999
GHCND:USW00023160,19571125,0,-9999,-9999,-9999,-9999,239,89,-9999
GHCND:USW00023160,19571126,0,-9999,-9999,-9999,-9999,244,72,-9999
GHCND:USW00023160,19571127,0,-9999,-9999,-9999,-9999,206,56,-9999
GHCND:USW00023160,19571128,0,-9999,-9999,-9999,-9999,183,17,-9999
GHCND:USW00023160,19571129,0,-9999,-9999,-9999,-9999,172,-11,-9999
GHCND:USW00023160,19571130,0,-9999,-9999,-9999,-9999,178,72,-9999
GHCND:USW00023160,19571201,0,-9999,-9999,-9999,-9999,206,44,-9999
GHCND:USW00023160,19571202,0,-9999,-9999,-9999,-9999,178,17,-9999
GHCND:USW00023160,19571203,0,-9999,-9999,-9999,-9999,211,-28,-9999
GHCND:USW00023160,19571204,0,-9999,-9999,-9999,-9999,194,83,-9999
GHCND:USW00023160,19571205,124,-9999,-9999,-9999,-9999,156,61,-9999
GHCND:USW00023160,19571206,53,-9999,-9999,-9999,-9999,150,44,-9999
GHCND:USW00023160,19571207,0,-9999,-9999,-9999,-9999,161,11,-9999
GHCND:USW00023160,19571208,0,-9999,-9999,-9999,-9999,200,11,-9999
GHCND:USW00023160,19571209,0,-9999,-9999,-9999,-9999,239,94,-9999
GHCND:USW00023160,19571210,0,-9999,-9999,-9999,-9999,228,61,-9999
GHCND:USW00023160,19571211,0,-9999,-9999,-9999,-9999,183,94,-9999
GHCND:USW00023160,19571212,0,-9999,-9999,-9999,-9999,228,61,-9999
GHCND:USW00023160,19571213,0,-9999,-9999,-9999,-9999,233,72,-9999
GHCND:USW00023160,19571214,0,-9999,-9999,-9999,-9999,239,89,-9999
GHCND:USW00023160,19571215,48,-9999,-9999,-9999,-9999,172,122,-9999
GHCND:USW00023160,19571216,0,-9999,-9999,-9999,-9999,217,100,-9999
GHCND:USW00023160,19571217,0,-9999,-9999,-9999,-9999,183,111,-9999
GHCND:USW00023160,19571218,0,-9999,-9999,-9999,-9999,189,72,-9999
GHCND:USW00023160,19571219,0,-9999,-9999,-9999,-9999,172,22,-9999
GHCND:USW00023160,19571220,0,-9999,-9999,-9999,-9999,189,22,-9999
GHCND:USW00023160,19571221,0,-9999,-9999,-9999,-9999,222,39,-9999
GHCND:USW00023160,19571222,0,-9999,-9999,-9999,-9999,211,44,-9999
GHCND:USW00023160,19571223,0,-9999,-9999,-9999,-9999,217,83,-9999
GHCND:USW00023160,19571224,0,-9999,-9999,-9999,-9999,200,67,-9999
GHCND:USW00023160,19571225,0,-9999,-9999,-9999,-9999,194,17,-9999
GHCND:USW00023160,19571226,0,-9999,-9999,-9999,-9999,189,83,-9999
GHCND:USW00023160,19571227,0,-9999,-9999,-9999,-9999,200,22,-9999
GHCND:USW00023160,19571228,0,-9999,-9999,-9999,-9999,200,33,-9999
GHCND:USW00023160,19571229,0,-9999,-9999,-9999,-9999,211,28,-9999
GHCND:USW00023160,19571230,0,-9999,-9999,-9999,-9999,211,33,-9999
GHCND:USW00023160,19571231,0,-9999,-9999,-9999,-9999,239,33,-9999
GHCND:USW00023160,19580101,0,-9999,-9999,-9999,-9999,194,94,-9999
GHCND:USW00023160,19580102,0,-9999,-9999,-9999,-9999,211,50,-9999
GHCND:USW00023160,19580103,0,-9999,-9999,-9999,-9999,178,28,-9999
GHCND:USW00023160,19580104,0,-9999,-9999,-9999,-9999,156,6,-9999
GHCND:USW00023160,19580105,0,-9999,-9999,-9999,-9999,167,44,-9999
GHCND:USW00023160,19580106,0,-9999,-9999,-9999,-9999,189,67,-9999
GHCND:USW00023160,19580107,0,-9999,-9999,-9999,-9999,200,83,-9999
GHCND:USW00023160,19580108,0,-9999,-9999,-9999,-9999,217,50,-9999
GHCND:USW00023160,19580109,0,-9999,-9999,-9999,-9999,206,39,-9999
GHCND:USW00023160,19580110,0,-9999,-9999,-9999,-9999,200,33,-9999
GHCND:USW00023160,19580111,0,-9999,-9999,-9999,-9999,167,33,-9999
GHCND:USW00023160,19580112,0,-9999,-9999,-9999,-9999,178,11,-9999
GHCND:USW00023160,19580113,0,-9999,-9999,-9999,-9999,194,6,-9999
GHCND:USW00023160,19580114,0,-9999,-9999,-9999,-9999,161,-17,-9999
GHCND:USW00023160,19580115,0,-9999,-9999,-9999,-9999,206,0,-9999
GHCND:USW00023160,19580116,0,-9999,-9999,-9999,-9999,200,28,-9999
GHCND:USW00023160,19580117,0,-9999,-9999,-9999,-9999,200,111,-9999
GHCND:USW00023160,19580118,0,-9999,-9999,-9999,-9999,206,72,-9999
GHCND:USW00023160,19580119,0,-9999,-9999,-9999,-9999,133,22,-9999
GHCND:USW00023160,19580120,0,-9999,-9999,-9999,-9999,139,0,-9999
GHCND:USW00023160,19580121,0,-9999,-9999,-9999,-9999,150,0,-9999
GHCND:USW00023160,19580122,0,-9999,-9999,-9999,-9999,117,-17,-9999
GHCND:USW00023160,19580123,0,-9999,-9999,-9999,-9999,144,-28,-9999
GHCND:USW00023160,19580124,0,-9999,-9999,-9999,-9999,189,0,-9999
GHCND:USW00023160,19580125,0,-9999,-9999,-9999,-9999,189,28,-9999
GHCND:USW00023160,19580126,0,-9999,-9999,-9999,-9999,211,39,-9999
GHCND:USW00023160,19580127,0,-9999,-9999,-9999,-9999,167,56,-9999
GHCND:USW00023160,19580128,0,-9999,-9999,-9999,-9999,183,22,-9999
GHCND:USW00023160,19580129,0,-9999,-9999,-9999,-9999,211,28,-9999
GHCND:USW00023160,19580130,0,-9999,-9999,-9999,-9999,239,44,-9999
GHCND:USW00023160,19580131,0,-9999,-9999,-9999,-9999,200,28,-9999
GHCND:USW00023160,19580201,0,-9999,-9999,-9999,-9999,239,44,-9999
GHCND:USW00023160,19580202,0,-9999,-9999,-9999,-9999,244,67,-9999
GHCND:USW00023160,19580203,5,-9999,-9999,-9999,-9999,217,106,-9999
GHCND:USW00023160,19580204,193,-9999,-9999,-9999,-9999,167,72,-9999
GHCND:USW00023160,19580205,79,-9999,-9999,-9999,-9999,156,61,-9999
GHCND:USW00023160,19580206,0,-9999,-9999,-9999,-9999,167,28,-9999
GHCND:USW00023160,19580207,0,-9999,-9999,-9999,-9999,211,50,-9999
GHCND:USW00023160,19580208,10,-9999,-9999,-9999,-9999,178,61,-9999
GHCND:USW00023160,19580209,0,-9999,-9999,-9999,-9999,194,44,-9999
GHCND:USW00023160,19580210,0,-9999,-9999,-9999,-9999,172,56,-9999
GHCND:USW00023160,19580211,0,-9999,-9999,-9999,-9999,178,33,-9999
GHCND:USW00023160,19580212,0,-9999,-9999,-9999,-9999,200,22,-9999
GHCND:USW00023160,19580213,0,-9999,-9999,-9999,-9999,183,72,-9999
GHCND:USW00023160,19580214,0,-9999,-9999,-9999,-9999,189,28,-9999
GHCND:USW00023160,19580215,0,-9999,-9999,-9999,-9999,217,39,-9999
GHCND:USW00023160,19580216,0,-9999,-9999,-9999,-9999,239,44,-9999
GHCND:USW00023160,19580217,0,-9999,-9999,-9999,-9999,267,61,-9999
GHCND:USW00023160,19580218,0,-9999,-9999,-9999,-9999,283,94,-9999
GHCND:USW00023160,19580219,0,-9999,-9999,-9999,-9999,256,111,-9999
GHCND:USW00023160,19580220,5,-9999,-9999,-9999,-9999,167,106,-9999
GHCND:USW00023160,19580221,0,-9999,-9999,-9999,-9999,206,78,-9999
GHCND:USW00023160,19580222,0,-9999,-9999,-9999,-9999,233,78,-9999
GHCND:USW00023160,19580223,0,-9999,-9999,-9999,-9999,217,89,-9999
GHCND:USW00023160,19580224,0,-9999,-9999,-9999,-9999,228,83,-9999
GHCND:USW00023160,19580225,0,-9999,-9999,-9999,-9999,217,89,-9999
GHCND:USW00023160,19580226,0,-9999,-9999,-9999,-9999,156,78,-9999
GHCND:USW00023160,19580227,0,-9999,-9999,-9999,-9999,156,11,-9999
GHCND:USW00023160,19580228,0,-9999,-9999,-9999,-9999,156,-6,-9999
GHCND:USW00023160,19580301,0,-9999,-9999,-9999,-9999,139,28,-9999
GHCND:USW00023160,19580302,0,-9999,-9999,-9999,-9999,150,44,-9999
GHCND:USW00023160,19580303,58,-9999,-9999,-9999,-9999,111,56,-9999
GHCND:USW00023160,19580304,38,-9999,-9999,-9999,-9999,144,56,-9999
GHCND:USW00023160,19580305,0,-9999,-9999,-9999,-9999,172,33,-9999
GHCND:USW00023160,19580306,8,-9999,-9999,-9999,-9999,156,33,-9999
GHCND:USW00023160,19580307,183,-9999,-9999,-9999,-9999,106,11,-9999
GHCND:USW00023160,19580308,0,-9999,-9999,-9999,-9999,156,6,-9999
GHCND:USW00023160,19580309,0,-9999,-9999,-9999,-9999,144,28,-9999
GHCND:USW00023160,19580310,0,-9999,-9999,-9999,-9999,172,6,-9999
GHCND:USW00023160,19580311,3,-9999,-9999,-9999,-9999,156,56,-9999
GHCND:USW00023160,19580312,58,-9999,-9999,-9999,-9999,111,33,-9999
GHCND:USW00023160,19580313,0,-9999,-9999,-9999,-9999,167,28,-9999
GHCND:USW00023160,19580314,0,-9999,-9999,-9999,-9999,189,44,-9999
GHCND:USW00023160,19580315,0,-9999,-9999,-9999,-9999,222,56,-9999
GHCND:USW00023160,19580316,0,-9999,-9999,-9999,-9999,217,94,-9999
GHCND:USW00023160,19580317,18,-9999,-9999,-9999,-9999,189,100,-9999
GHCND:USW00023160,19580318,0,-9999,-9999,-9999,-9999,206,67,-9999
GHCND:USW00023160,19580319,0,-9999,-9999,-9999,-9999,244,61,-9999
GHCND:USW00023160,19580320,0,-9999,-9999,-9999,-9999,250,89,-9999
GHCND:USW00023160,19580321,3,-9999,-9999,-9999,-9999,239,100,-9999
GHCND:USW00023160,19580322,18,-9999,-9999,-9999,-9999,206,128,-9999
GHCND:USW00023160,19580323,0,-9999,-9999,-9999,-9999,233,72,-9999
GHCND:USW00023160,19580324,20,-9999,-9999,-9999,-9999,189,94,-9999
GHCND:USW00023160,19580325,0,-9999,-9999,-9999,-9999,211,61,-9999
GHCND:USW00023160,19580326,0,-9999,-9999,-9999,-9999,194,100,-9999
GHCND:USW00023160,19580327,0,-9999,-9999,-9999,-9999,250,72,-9999
GHCND:USW00023160,19580328,56,-9999,-9999,-9999,-9999,178,78,-9999
GHCND:USW00023160,19580329,0,-9999,-9999,-9999,-9999,211,67,-9999
GHCND:USW00023160,19580330,0,-9999,-9999,-9999,-9999,244,78,-9999
GHCND:USW00023160,19580331,0,-9999,-9999,-9999,-9999,228,72,-9999
GHCND:USW00023160,19580401,0,-9999,-9999,-9999,-9999,222,72,-9999
GHCND:USW00023160,19580402,0,-9999,-9999,-9999,-9999,189,106,-9999
GHCND:USW00023160,19580403,0,-9999,-9999,-9999,-9999,228,61,-9999
GHCND:USW00023160,19580404,13,-9999,-9999,-9999,-9999,156,72,-9999
GHCND:USW00023160,19580405,0,-9999,-9999,-9999,-9999,189,28,-9999
GHCND:USW00023160,19580406,0,-9999,-9999,-9999,-9999,272,44,-9999
GHCND:USW00023160,19580407,10,-9999,-9999,-9999,-9999,217,61,-9999
GHCND:USW00023160,19580408,81,-9999,-9999,-9999,-9999,156,39,-9999
GHCND:USW00023160,19580409,0,-9999,-9999,-9999,-9999,206,50,-9999
GHCND:USW00023160,19580410,0,-9999,-9999,-9999,-9999,239,56,-9999
GHCND:USW00023160,19580411,0,-9999,-9999,-9999,-9999,256,78,-9999
GHCND:USW00023160,19580412,0,-9999,-9999,-9999,-9999,233,72,-9999
GHCND:USW00023160,19580413,0,-9999,-9999,-9999,-9999,228,78,-9999
GHCND:USW00023160,19580414,0,-9999,-9999,-9999,-9999,272,89,-9999
GHCND:USW00023160,19580415,3,-9999,-9999,-9999,-9999,294,122,-9999
GHCND:USW00023160,19580416,15,-9999,-9999,-9999,-9999,244,122,-9999
GHCND:USW00023160,19580417,0,-9999,-9999,-9999,-9999,267,100,-9999
GHCND:USW00023160,19580418,0,-9999,-9999,-9999,-9999,317,117,-9999
GHCND:USW00023160,19580419,0,-9999,-9999,-9999,-9999,322,133,-9999
GHCND:USW00023160,19580420,0,-9999,-9999,-9999,-9999,339,144,-9999
GHCND:USW00023160,19580421,0,-9999,-9999,-9999,-9999,350,144,-9999
GHCND:USW00023160,19580422,0,-9999,-9999,-9999,-9999,344,167,-9999
GHCND:USW00023160,19580423,0,-9999,-9999,-9999,-9999,300,183,-9999
GHCND:USW00023160,19580424,0,-9999,-9999,-9999,-9999,278,111,-9999
GHCND:USW00023160,19580425,0,-9999,-9999,-9999,-9999,294,106,-9999
GHCND:USW00023160,19580426,0,-9999,-9999,-9999,-9999,294,111,-9999
GHCND:USW00023160,19580427,0,-9999,-9999,-9999,-9999,306,106,-9999
GHCND:USW00023160,19580428,0,-9999,-9999,-9999,-9999,306,128,-9999
GHCND:USW00023160,19580429,0,-9999,-9999,-9999,-9999,306,128,-9999
GHCND:USW00023160,19580430,0,-9999,-9999,-9999,-9999,283,111,-9999
GHCND:USW00023160,19580501,0,-9999,-9999,-9999,-9999,278,128,-9999
GHCND:USW00023160,19580502,0,-9999,-9999,-9999,-9999,267,111,-9999
GHCND:USW00023160,19580503,0,-9999,-9999,-9999,-9999,294,117,-9999
GHCND:USW00023160,19580504,0,-9999,-9999,-9999,-9999,333,122,-9999
GHCND:USW00023160,19580505,0,-9999,-9999,-9999,-9999,356,172,-9999
GHCND:USW00023160,19580506,0,-9999,-9999,-9999,-9999,356,178,-9999
GHCND:USW00023160,19580507,0,-9999,-9999,-9999,-9999,294,200,-9999
GHCND:USW00023160,19580508,0,-9999,-9999,-9999,-9999,294,167,-9999
GHCND:USW00023160,19580509,0,-9999,-9999,-9999,-9999,317,139,-9999
GHCND:USW00023160,19580510,0,-9999,-9999,-9999,-9999,339,161,-9999
GHCND:USW00023160,19580511,5,-9999,-9999,-9999,-9999,300,183,-9999
GHCND:USW00023160,19580512,0,-9999,-9999,-9999,-9999,300,111,-9999
GHCND:USW00023160,19580513,0,-9999,-9999,-9999,-9999,311,122,-9999
GHCND:USW00023160,19580514,0,-9999,-9999,-9999,-9999,328,122,-9999
GHCND:USW00023160,19580515,0,-9999,-9999,-9999,-9999,350,133,-9999
GHCND:USW00023160,19580516,0,-9999,-9999,-9999,-9999,350,161,-9999
GHCND:USW00023160,19580517,0,-9999,-9999,-9999,-9999,361,156,-9999
GHCND:USW00023160,19580518,0,-9999,-9999,-9999,-9999,372,167,-9999
GHCND:USW00023160,19580519,0,-9999,-9999,-9999,-9999,378,244,-9999
GHCND:USW00023160,19580520,0,-9999,-9999,-9999,-9999,361,239,-9999
GHCND:USW00023160,19580521,0,-9999,-9999,-9999,-9999,367,233,-9999
GHCND:USW00023160,19580522,0,-9999,-9999,-9999,-9999,372,200,-9999
GHCND:USW00023160,19580523,0,-9999,-9999,-9999,-9999,378,183,-9999
GHCND:USW00023160,19580524,0,-9999,-9999,-9999,-9999,389,194,-9999
GHCND:USW00023160,19580525,0,-9999,-9999,-9999,-9999,394,206,-9999
GHCND:USW00023160,19580526,0,-9999,-9999,-9999,-9999,400,200,-9999
GHCND:USW00023160,19580527,0,-9999,-9999,-9999,-9999,411,206,-9999
GHCND:USW00023160,19580528,0,-9999,-9999,-9999,-9999,417,233,-9999
GHCND:USW00023160,19580529,0,-9999,-9999,-9999,-9999,411,222,-9999
GHCND:USW00023160,19580530,0,-9999,-9999,-9999,-9999,367,244,-9999
GHCND:USW00023160,19580531,0,-9999,-9999,-9999,-9999,356,178,-9999
GHCND:USW00023160,19580601,0,-9999,-9999,-9999,-9999,367,172,-9999
GHCND:USW00023160,19580602,0,-9999,-9999,-9999,-9999,383,161,-9999
GHCND:USW00023160,19580603,0,-9999,-9999,-9999,-9999,367,167,-9999
GHCND:USW00023160,19580604,0,-9999,-9999,-9999,-9999,378,194,-9999
GHCND:USW00023160,19580605,0,-9999,-9999,-9999,-9999,394,217,-9999
GHCND:USW00023160,19580606,0,-9999,-9999,-9999,-9999,394,222,-9999
GHCND:USW00023160,19580607,0,-9999,-9999,-9999,-9999,378,200,-9999
GHCND:USW00023160,19580608,0,-9999,-9999,-9999,-9999,367,167,-9999
GHCND:USW00023160,19580609,0,-9999,-9999,-9999,-9999,356,156,-9999
GHCND:USW00023160,19580610,0,-9999,-9999,-9999,-9999,361,161,-9999
GHCND:USW00023160,19580611,0,-9999,-9999,-9999,-9999,361,167,-9999
GHCND:USW00023160,19580612,0,-9999,-9999,-9999,-9999,361,167,-9999
GHCND:USW00023160,19580613,0,-9999,-9999,-9999,-9999,367,189,-9999
GHCND:USW00023160,19580614,0,-9999,-9999,-9999,-9999,400,194,-9999
GHCND:USW00023160,19580615,0,-9999,-9999,-9999,-9999,372,217,-9999
GHCND:USW00023160,19580616,0,-9999,-9999,-9999,-9999,372,244,-9999
GHCND:USW00023160,19580617,0,-9999,-9999,-9999,-9999,383,239,-9999
GHCND:USW00023160,19580618,0,-9999,-9999,-9999,-9999,400,244,-9999
GHCND:USW00023160,19580619,0,-9999,-9999,-9999,-9999,394,256,-9999
GHCND:USW00023160,19580620,13,-9999,-9999,-9999,-9999,289,233,-9999
GHCND:USW00023160,19580621,0,-9999,-9999,-9999,-9999,317,211,-9999
GHCND:USW00023160,19580622,0,-9999,-9999,-9999,-9999,367,211,-9999
GHCND:USW00023160,19580623,0,-9999,-9999,-9999,-9999,394,239,-9999
GHCND:USW00023160,19580624,0,-9999,-9999,-9999,-9999,406,244,-9999
GHCND:USW00023160,19580625,0,-9999,-9999,-9999,-9999,406,206,-9999
GHCND:USW00023160,19580626,0,-9999,-9999,-9999,-9999,411,228,-9999
GHCND:USW00023160,19580627,0,-9999,-9999,-9999,-9999,417,261,-9999
GHCND:USW00023160,19580628,71,-9999,-9999,-9999,-9999,417,244,-9999
GHCND:USW00023160,19580629,0,-9999,-9999,-9999,-9999,383,239,-9999
GHCND:USW00023160,19580630,46,-9999,-9999,-9999,-9999,367,233,-9999
GHCND:USW00023160,19580701,178,-9999,-9999,-9999,-9999,344,211,-9999
GHCND:USW00023160,19580702,10,-9999,-9999,-9999,-9999,333,200,-9999
GHCND:USW00023160,19580703,38,-9999,-9999,-9999,-9999,361,211,-9999
GHCND:USW00023160,19580704,0,-9999,-9999,-9999,-9999,383,217,-9999
GHCND:USW00023160,19580705,0,-9999,-9999,-9999,-9999,356,233,-9999
GHCND:USW00023160,19580706,0,-9999,-9999,-9999,-9999,389,228,-9999
GHCND:USW00023160,19580707,0,-9999,-9999,-9999,-9999,411,244,-9999
GHCND:USW00023160,19580708,0,-9999,-9999,-9999,-9999,411,267,-9999
GHCND:USW00023160,19580709,0,-9999,-9999,-9999,-9999,428,256,-9999
GHCND:USW00023160,19580710,0,-9999,-9999,-9999,-9999,428,267,-9999
GHCND:USW00023160,19580711,0,-9999,-9999,-9999,-9999,439,250,-9999
GHCND:USW00023160,19580712,0,-9999,-9999,-9999,-9999,411,278,-9999
GHCND:USW00023160,19580713,0,-9999,-9999,-9999,-9999,411,289,-9999
GHCND:USW00023160,19580714,3,-9999,-9999,-9999,-9999,406,283,-9999
GHCND:USW00023160,19580715,3,-9999,-9999,-9999,-9999,394,272,-9999
GHCND:USW00023160,19580716,5,-9999,-9999,-9999,-9999,361,233,-9999
GHCND:USW00023160,19580717,23,-9999,-9999,-9999,-9999,367,222,-9999
GHCND:USW00023160,19580718,3,-9999,-9999,-9999,-9999,328,222,-9999
GHCND:USW00023160,19580719,0,-9999,-9999,-9999,-9999,372,239,-9999
GHCND:USW00023160,19580720,0,-9999,-9999,-9999,-9999,372,200,-9999
GHCND:USW00023160,19580721,0,-9999,-9999,-9999,-9999,389,194,-9999
GHCND:USW00023160,19580722,0,-9999,-9999,-9999,-9999,389,206,-9999
GHCND:USW00023160,19580723,0,-9999,-9999,-9999,-9999,378,244,-9999
GHCND:USW00023160,19580724,18,-9999,-9999,-9999,-9999,350,211,-9999
GHCND:USW00023160,19580725,43,-9999,-9999,-9999,-9999,367,244,-9999
GHCND:USW00023160,19580726,0,-9999,-9999,-9999,-9999,378,222,-9999
GHCND:USW00023160,19580727,0,-9999,-9999,-9999,-9999,394,217,-9999
GHCND:USW00023160,19580728,0,-9999,-9999,-9999,-9999,378,239,-9999
GHCND:USW00023160,19580729,998,-9999,-9999,-9999,-9999,267,189,-9999
GHCND:USW00023160,19580730,0,-9999,-9999,-9999,-9999,317,211,-9999
GHCND:USW00023160,19580731,0,-9999,-9999,-9999,-9999,350,233,-9999
GHCND:USW00023160,19580801,0,-9999,-9999,-9999,-9999,372,239,-9999
GHCND:USW00023160,19580802,0,-9999,-9999,-9999,-9999,383,244,-9999
GHCND:USW00023160,19580803,0,-9999,-9999,-9999,-9999,372,244,-9999
GHCND:USW00023160,19580804,0,-9999,-9999,-9999,-9999,378,256,-9999
GHCND:USW00023160,19580805,48,-9999,-9999,-9999,-9999,339,206,-9999
GHCND:USW00023160,19580806,0,-9999,-9999,-9999,-9999,350,239,-9999
GHCND:USW00023160,19580807,0,-9999,-9999,-9999,-9999,356,217,-9999
GHCND:USW00023160,19580808,0,-9999,-9999,-9999,-9999,361,244,-9999
GHCND:USW00023160,19580809,0,-9999,-9999,-9999,-9999,378,233,-9999
GHCND:USW00023160,19580810,3,-9999,-9999,-9999,-9999,378,250,-9999
GHCND:USW00023160,19580811,0,-9999,-9999,-9999,-9999,356,233,-9999
GHCND:USW00023160,19580812,13,-9999,-9999,-9999,-9999,367,217,-9999
GHCND:USW00023160,19580813,8,-9999,-9999,-9999,-9999,344,211,-9999
GHCND:USW00023160,19580814,41,-9999,-9999,-9999,-9999,367,211,-9999
GHCND:USW00023160,19580815,0,-9999,-9999,-9999,-9999,344,211,-9999
GHCND:USW00023160,19580816,51,-9999,-9999,-9999,-9999,344,200,-9999
GHCND:USW00023160,19580817,5,-9999,-9999,-9999,-9999,317,211,-9999
GHCND:USW00023160,19580818,0,-9999,-9999,-9999,-9999,350,222,-9999
GHCND:USW00023160,19580819,0,-9999,-9999,-9999,-9999,350,228,-9999
GHCND:USW00023160,19580820,53,-9999,-9999,-9999,-9999,333,222,-9999
GHCND:USW00023160,19580821,0,-9999,-9999,-9999,-9999,350,222,-9999
GHCND:USW00023160,19580822,0,-9999,-9999,-9999,-9999,361,228,-9999
GHCND:USW00023160,19580823,0,-9999,-9999,-9999,-9999,322,222,-9999
GHCND:USW00023160,19580824,0,-9999,-9999,-9999,-9999,339,222,-9999
GHCND:USW00023160,19580825,0,-9999,-9999,-9999,-9999,378,228,-9999
GHCND:USW00023160,19580826,0,-9999,-9999,-9999,-9999,383,222,-9999
GHCND:USW00023160,19580827,0,-9999,-9999,-9999,-9999,361,222,-9999
GHCND:USW00023160,19580828,3,-9999,-9999,-9999,-9999,367,222,-9999
GHCND:USW00023160,19580829,0,-9999,-9999,-9999,-9999,333,222,-9999
GHCND:USW00023160,19580830,0,-9999,-9999,-9999,-9999,367,217,-9999
GHCND:USW00023160,19580831,8,-9999,-9999,-9999,-9999,367,222,-9999
GHCND:USW00023160,19580901,0,-9999,-9999,-9999,-9999,378,211,-9999
GHCND:USW00023160,19580902,33,-9999,-9999,-9999,-9999,372,228,-9999
GHCND:USW00023160,19580903,0,-9999,-9999,-9999,-9999,350,211,-9999
GHCND:USW00023160,19580904,0,-9999,-9999,-9999,-9999,344,217,-9999
GHCND:USW00023160,19580905,0,-9999,-9999,-9999,-9999,372,211,-9999
GHCND:USW00023160,19580906,0,-9999,-9999,-9999,-9999,378,233,-9999
GHCND:USW00023160,19580907,0,-9999,-9999,-9999,-9999,372,244,-9999
GHCND:USW00023160,19580908,0,-9999,-9999,-9999,-9999,372,256,-9999
GHCND:USW00023160,19580909,20,-9999,-9999,-9999,-9999,383,233,-9999
GHCND:USW00023160,19580910,0,-9999,-9999,-9999,-9999,322,233,-9999
GHCND:USW00023160,19580911,0,-9999,-9999,-9999,-9999,328,250,-9999
GHCND:USW00023160,19580912,0,-9999,-9999,-9999,-9999,306,228,-9999
GHCND:USW00023160,19580913,0,-9999,-9999,-9999,-9999,322,200,-9999
GHCND:USW00023160,19580914,0,-9999,-9999,-9999,-9999,322,178,-9999
GHCND:USW00023160,19580915,0,-9999,-9999,-9999,-9999,344,178,-9999
GHCND:USW00023160,19580916,0,-9999,-9999,-9999,-9999,367,189,-9999
GHCND:USW00023160,19580917,0,-9999,-9999,-9999,-9999,367,200,-9999
GHCND:USW00023160,19580918,0,-9999,-9999,-9999,-9999,361,233,-9999
GHCND:USW00023160,19580919,0,-9999,-9999,-9999,-9999,367,183,-9999
GHCND:USW00023160,19580920,0,-9999,-9999,-9999,-9999,372,189,-9999
